1736781011.627246	0945	2	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	9	14	0830
1736781011.635259	0946	0	65535	1	3	4	120	-1	-1	4	0	-1	0	8	2	1	10	14	000c
1736781011.640295	0946	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	11	14	0020
1736781011.660508	0948	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	12	14	0020
1736781011.664329	0948	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	2	14	0004
1736781011.671314	0949	6	11221	0	10	15	2664	-1	-1	0	0	-1	0	0	3	1	0	27	10dd4b40
1736781011.680240	0950	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781011.684289	0950	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	3	14	0004
1736781011.695353	0952	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	14	14	0010
1736781011.700382	0952	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781011.720215	0954	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781011.724288	0954	9	65534	1	3	8	120	-1	-1	4	0	-1	0	8	2	1	4	14	080c
1736781011.740309	0956	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781011.744263	0956	9	65534	1	5	8	144	-1	-1	4	0	-1	0	8	2	1	4	14	0814
1736781011.762311	0958	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781011.764903	0958	9	65534	1	5	8	144	-1	-1	4	0	-1	0	8	2	1	5	14	0814
1736781011.780248	0960	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781011.784200	0960	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	6	14	0004
1736781011.787329	0961	2	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	14	14	0830
1736781011.795264	0962	0	65535	1	3	4	120	-1	-1	4	0	-1	0	8	2	1	15	14	000c
1736781011.800352	0962	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	16	14	0020
1736781011.804316	0962	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	7	14	0004
1736781011.815370	0964	0	65535	1	0	4	40	-1	-1	4	0	-1	0	8	2	1	16	14	0000
1736781011.824377	0964	9	65534	1	3	8	120	-1	-1	4	0	-1	0	8	2	1	8	14	080c
1736781011.835306	0966	0	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	14	14	0830
1736781011.855575	0968	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	13	14	0010
1736781011.861899	0968	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	14	14	0020
1736781011.868859	0968	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	8	14	0004
1736781011.883615	0970	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781011.889537	0970	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	8	14	0004
1736781011.901711	0972	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781011.920198	0974	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781011.924163	0974	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	8	14	0004
1736781011.936298	0976	1	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	13	14	0830
1736781011.944313	0976	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	8	14	0004
1736781011.955398	0978	0	65535	1	3	4	120	-1	-1	4	0	-1	0	8	2	1	13	14	000c
1736781011.960408	0978	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781011.980249	0980	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781012.000396	0982	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	12	14	0020
1736781012.004335	0982	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	6	14	0004
1736781012.013306	0983	8	45122	1	7	20	4208	2472	1736	7	1	1	3	8	3	2	0	45	0101e18f0b08
1736781012.016382	0984	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	12	14	0010
1736781012.020237	0984	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	12	14	0020
1736781012.025270	0985	0	45122	0	15	9	2600	-1	-1	0	0	-1	2	7	0	1	0	27	0a45e3e0
1736781012.045354	0987	0	34689	1	27	27	16992	-1	-1	2	0	-1	1	4	0	2	0	33	5420bd9600
1736781012.060213	0988	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	11	14	0020
1736781012.080293	0990	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	11	14	0020
1736781012.096318	0992	1	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	11	14	0830
1736781012.100410	0992	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	12	14	0020
1736781012.107212	0993	2	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	12	14	0830
1736781012.115446	0994	0	65535	1	3	4	120	-1	-1	4	0	-1	0	8	2	1	13	14	000c
1736781012.120239	0994	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781012.122204	0994	7	45122	0	0	72	0	-1	-1	0	0	-1	3	7	0	1	1	27	65d9c540
1736781012.137181	0996	2	45122	1	11	32	5736	5736	0	7	0	0	5	32	3	2	1	45	049bc6960050
1736781012.138881	0996	3	45122	1	9	28	4392	4392	0	7	0	0	1	32	3	2	2	45	021ea8920050
1736781012.142300	0996	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781012.142867	0996	6	45122	1	11	20	3496	3496	0	7	1	1	4	32	3	2	3	45	06150e170150
1736781012.144458	0996	7	45122	1	11	44	7736	7736	0	7	1	0	6	24	3	2	4	45	071fe3170050
1736781012.145994	0996	8	45122	1	9	24	3752	3752	0	7	0	1	7	8	3	2	5	45	051987920150
1736781012.147505	0996	9	65534	1	1	4	56	-1	-1	4	0	-1	0	12	2	2	2	14	0004
1736781012.164912	0998	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781012.176014	1000	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	13	14	0010
1736781012.180290	1000	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	14	14	0020
1736781012.194221	1001	9	3902	1	0	12	328	-1	-1	3	1	-1	0	8	2	1	0	27	cce40220
1736781012.200419	1002	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781012.210849	1003	5	3902	0	5	4	328	-1	-1	0	1	-1	3	0	3	1	0	27	0408b400
1736781012.218237	1004	3	3902	1	0	4	88	88	0	7	1	0	1	8	3	2	0	45	000104810040
1736781012.220238	1004	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781012.229342	1005	4	3902	1	0	8	208	208	0	7	1	0	2	16	3	2	1	45	001105010040
1736781012.230769	1005	5	3902	1	0	12	328	328	0	7	1	0	3	16	3	2	2	45	424005810040
1736781012.240568	1006	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781012.248305	1007	3	3902	1	0	4	88	88	0	7	1	0	4	8	3	2	3	45	040006010040
1736781012.256208	1008	1	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	14	14	0830
1736781012.260192	1008	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.260192	1008	5	3902	0	4	4	256	-1	-1	0	1	-1	5	0	3	1	1	27	04009400
1736781012.267775	1009	2	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	15	14	0830
1736781012.267775	1009	2	3902	0	10	10	1736	-1	-1	0	1	-1	4	0	3	1	2	27	0b115440
1736781012.268342	1009	3	3902	0	10	10	1736	-1	-1	0	0	-1	5	0	3	1	3	27	0b114400
1736781012.269285	1009	4	3902	0	11	10	1736	-1	-1	0	1	-1	6	0	3	1	4	27	0b0d7400
1736781012.270337	1009	5	3902	0	11	10	1736	-1	-1	0	1	-1	7	0	3	1	5	27	0b0d7440
1736781012.271282	1009	6	3902	0	9	10	1544	-1	-1	0	1	-1	0	0	3	1	6	27	0b153400
1736781012.272303	1009	7	3902	0	11	10	1736	-1	-1	0	0	-1	1	0	3	1	7	27	0b116400
1736781012.273193	1009	8	3902	0	10	10	1736	-1	-1	0	1	-1	2	4	2	1	8	27	0b155440
1736781012.275247	1010	0	65535	1	3	4	120	-1	-1	4	0	-1	0	8	2	1	16	14	000c
1736781012.280239	1010	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	17	14	0020
1736781012.284199	1010	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	1	14	0004
1736781012.295358	1012	0	32687	0	5	4	328	-1	-1	0	0	-1	0	0	3	1	0	27	0424a400
1736781012.300311	1012	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	16	14	0020
1736781012.303188	1012	8	32687	0	5	4	328	-1	-1	0	0	-1	0	0	3	1	1	27	0418a400
1736781012.311159	1013	6	32687	0	5	4	328	-1	-1	0	0	-1	0	0	3	1	2	27	041ca400
1736781012.319277	1014	4	32687	0	5	4	328	-1	-1	0	0	-1	0	0	3	1	3	27	0420a400
1736781012.320229	1014	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781012.324217	1014	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	2	14	0004
1736781012.327355	1015	2	32687	0	5	4	328	-1	-1	0	0	-1	0	0	3	1	4	27	040ca400
1736781012.331246	1015	6	19473	1	9	4	616	616	0	7	0	1	3	24	3	2	0	45	020005920148
1736781012.337032	1016	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	14	14	0010
1736781012.341767	1016	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.360235	1018	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.370385	1019	5	19473	1	0	4	88	88	0	7	0	0	0	24	3	2	1	45	020004000048
1736781012.380277	1020	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781012.400209	1022	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781012.404278	1022	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	2	14	0004
1736781012.416291	1024	0	19473	1	8	4	536	536	0	7	0	0	1	8	3	2	2	45	040004900048
1736781012.418013	1024	1	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	14	14	0830
1736781012.418423	1024	2	19473	1	8	4	536	536	0	7	0	0	4	16	3	2	3	45	020006100048
1736781012.421335	1024	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.424181	1024	9	65534	1	1	4	56	-1	-1	4	0	-1	0	12	2	2	3	14	0004
1736781012.427245	1025	2	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	15	14	0830
1736781012.430284	1025	5	19473	1	8	4	536	536	0	7	1	0	6	24	3	2	4	45	100007110058
1736781012.435287	1026	0	47681	0	12	4	776	-1	-1	0	1	-1	4	0	3	1	0	27	04059440
1736781012.442743	1026	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	16	14	0020
1736781012.447937	1026	8	47681	0	12	4	776	-1	-1	0	1	-1	4	8	3	2	1	27	048d94c0
1736781012.449284	1026	9	9595	1	5	16	1952	1384	568	7	1	1	6	32	3	2	1	45	01818b0b0308
1736781012.452309	1027	1	9595	1	5	20	2272	1736	536	7	1	0	5	8	3	2	2	45	0181ce8b0008
1736781012.460788	1027	6	47681	0	12	4	776	-1	-1	0	1	-1	4	8	3	2	2	27	04719440
1736781012.466238	1027	9	12670	1	0	12	328	-1	-1	3	1	-1	0	12	2	2	0	27	cce40220
1736781012.468150	1028	0	65535	1	0	4	40	-1	-1	4	0	-1	0	12	2	2	16	14	0000
1736781012.475324	1028	4	47681	0	12	4	776	-1	-1	0	1	-1	4	8	3	2	3	27	04719440
1736781012.477016	1028	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	16	14	0020
1736781012.484218	1028	9	65534	1	3	8	120	-1	-1	4	0	-1	0	12	2	2	4	14	080c
1736781012.495197	1029	5	12670	0	5	4	328	-1	-1	0	1	-1	7	16	3	2	0	27	046cb400
1736781012.503041	1030	0	65535	1	12	8	328	-1	-1	4	0	-1	0	12	2	2	15	14	0830
1736781012.508482	1030	3	12670	1	0	4	88	88	0	7	1	0	1	16	3	2	0	45	000024810040
1736781012.516899	1031	1	12670	1	1	4	144	144	0	7	1	0	2	16	3	2	1	45	000205030058
1736781012.521089	1032	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	14	14	0010
1736781012.523013	1032	5	7556	1	3	28	1608	-1	-1	2	1	-1	4	0	3	2	0	33	180ba1c900
1736781012.523013	1032	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	15	14	0020
1736781012.523013	1032	5	12670	0	13	4	904	-1	-1	0	1	-1	5	28	2	2	1	27	0491b400
1736781012.528000	1033	0	9595	1	2	28	2032	1256	776	7	0	0	2	8	3	2	3	45	01c1e1040008
1736781012.529485	1033	2	9595	1	2	32	2288	1416	872	7	1	1	4	24	3	2	4	45	01e1ea050108
1736781012.539817	1034	2	12670	0	15	4	1128	-1	-1	0	1	-1	6	16	2	2	2	27	0449f440
1736781012.541555	1034	4	12670	1	2	4	176	176	0	7	1	0	6	16	3	2	2	45	000047050058
1736781012.546740	1034	7	63280	0	5	8	680	-1	-1	0	1	-1	3	24	3	2	0	27	08b4b400
1736781012.550053	1034	9	56517	1	0	4	88	88	0	7	0	0	2	16	3	2	0	45	000805000050
1736781012.550053	1034	9	63280	0	5	8	680	-1	-1	0	1	-1	5	32	3	2	1	27	08b0b400
1736781012.554583	1035	2	65534	1	13	56	336	-1	-1	4	0	-1	0	8	3	2	4	14	1f34
1736781012.570262	1036	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	15	14	0020
1736781012.570262	1036	5	63280	0	20	4	1736	-1	-1	0	0	-1	5	0	3	2	2	27	04168440
1736781012.585976	1038	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.591636	1040	1	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	15	14	0830
1736781012.592907	1040	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.596596	1041	2	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	16	14	0830
1736781012.599504	1041	7	33064	1	3	16	904	904	0	7	1	0	4	0	3	1	0	45	0e0026070058
1736781012.601356	1042	0	65535	1	3	4	120	-1	-1	4	0	-1	0	8	2	1	17	14	000c
1736781012.604659	1042	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	17	14	0020
1736781012.620285	1044	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	17	14	0020
1736781012.624248	1044	9	30410	0	29	1	0	-1	-1	0	1	-1	1	0	3	1	0	27	00abb440
1736781012.633338	1045	8	9595	1	2	44	3600	1992	1608	7	1	1	7	0	3	1	4	45	21e7eb850308
1736781012.640419	1046	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	17	14	0020
1736781012.646179	1047	0	19473	1	5	8	680	680	0	7	0	1	5	8	3	2	3	45	0300068a0158
1736781012.647805	1047	1	9595	1	1	56	4048	2024	2024	7	0	0	6	0	3	1	5	45	67e7ef020208
1736781012.655800	1048	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	18	14	0010
1736781012.660393	1048	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	17	14	0020
1736781012.664217	1048	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	2	14	0004
1736781012.665286	1049	0	9595	1	4	12	2512	840	1672	7	0	1	5	0	3	1	6	45	008182881100
1736781012.680390	1050	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	16	14	0020
1736781012.693313	1051	8	9595	1	4	8	1648	552	1096	7	1	1	2	0	3	1	5	45	010081091100
1736781012.698221	1052	3	45122	1	6	71	18544	7480	11064	7	0	1	0	32	3	2	0	45	77fff00c1300
1736781012.699661	1052	4	45122	1	6	75	19568	7736	11832	7	0	1	2	32	3	2	1	45	7ffff50c1300
1736781012.701304	1052	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	15	14	0020
1736781012.701304	1052	5	45122	1	6	59	16496	6200	10296	7	0	0	3	16	3	2	2	45	3bbbf98c1600
1736781012.702767	1052	6	45122	1	4	16	4368	1128	3240	7	1	1	5	32	3	2	3	45	01806e891900
1736781012.707470	1053	0	9595	1	4	12	2512	840	1672	7	1	1	1	8	3	2	6	45	018100891100
1736781012.707470	1053	0	45122	1	3	16	3440	904	2536	7	1	1	1	32	3	2	4	45	0400e0871300
1736781012.720338	1054	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.737945	1056	1	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	14	14	0830
1736781012.740688	1056	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.744294	1056	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	2	14	0004
1736781012.745265	1057	0	9595	1	3	28	2864	1608	1256	7	1	1	3	0	3	1	5	45	0107e9870508
1736781012.755182	1058	0	65535	1	3	4	120	-1	-1	4	0	-1	0	8	2	1	16	14	000c
1736781012.760286	1058	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	16	14	0020
1736781012.780320	1060	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	15	14	0020
1736781012.800252	1062	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781012.804260	1062	9	9595	1	5	16	1952	1384	568	7	0	0	0	0	3	1	6	45	0181800a0208
1736781012.805341	1063	0	9595	1	5	16	2288	1384	904	7	0	0	7	0	3	1	7	45	0081c38a0608
1736781012.815277	1064	0	65535	1	4	4	136	-1	-1	4	0	-1	0	8	2	1	13	14	0010
1736781012.820294	1064	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	14	14	0020
1736781012.824235	1064	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	2	14	0004
1736781012.833259	1065	8	24442	1	0	12	328	-1	-1	3	1	-1	0	8	2	1	0	27	cce40220
1736781012.835401	1066	0	45122	0	10	44	7736	-1	-1	0	1	-1	4	7	0	1	0	27	26695420
1736781012.842204	1066	7	33064	1	7	47	9104	5736	3368	7	0	0	7	2	1	1	0	45	69e1ff8e0838
1736781012.844171	1066	9	65534	1	3	8	120	-1	-1	4	0	-1	0	8	2	1	3	14	080c
1736781012.850317	1067	5	24442	0	5	4	328	-1	-1	0	1	-1	3	0	3	1	0	27	03ecb400
1736781012.857151	1068	2	24442	0	20	2	840	-1	-1	0	1	-1	2	0	3	1	1	27	015a9440
1736781012.860370	1068	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	12	14	0020
1736781012.864332	1068	9	65534	1	3	8	120	-1	-1	4	0	-1	0	8	2	1	4	14	080c
1736781012.865351	1069	0	24442	1	0	4	88	88	0	7	1	0	1	32	3	2	0	45	400004810040
1736781012.880435	1070	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	12	14	0020
1736781012.883249	1070	8	30410	0	5	4	328	-1	-1	0	0	-1	4	0	3	1	0	27	039ca400
1736781012.884371	1070	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	4	14	0004
1736781012.891875	1071	6	30410	0	5	4	328	-1	-1	0	0	-1	4	0	3	1	1	27	03a8a400
1736781012.896235	1072	1	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	12	14	0830
1736781012.899292	1072	4	30410	0	5	4	328	-1	-1	0	0	-1	4	0	3	1	2	27	0438a400
1736781012.900334	1072	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781012.904304	1072	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	5	14	0004
1736781012.907333	1073	2	65535	1	12	8	328	-1	-1	4	0	-1	0	8	2	1	13	14	0830
1736781012.907333	1073	2	30410	0	5	4	328	-1	-1	0	0	-1	4	0	3	1	3	27	0398a400
1736781012.909251	1073	4	24442	1	5	8	680	680	0	7	1	0	2	16	3	2	1	45	6000050b0040
1736781012.910713	1073	5	24442	1	1	4	144	144	0	7	1	0	3	32	3	2	2	45	200005830040
1736781012.915669	1073	8	9595	1	3	12	1712	680	1032	7	1	1	6	32	3	2	3	45	010183070b00
1736781012.918820	1074	0	65535	1	3	4	120	-1	-1	4	0	-1	0	12	2	2	14	14	000c
1736781012.922320	1074	2	56517	1	0	4	88	88	0	7	1	1	1	24	3	2	0	45	000084810150
1736781012.925528	1074	4	56517	1	4	4	256	256	0	7	0	0	3	32	3	2	1	45	000805880050
1736781012.927141	1074	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	15	14	0020
1736781012.928939	1074	6	9595	1	0	12	0	0	0	7	1	1	6	32	3	2	4	45	0001a7014b90
1736781012.936281	1075	0	9595	1	2	16	2080	696	1384	7	1	0	5	8	2	2	5	45	010382850a00
1736781012.938114	1075	1	9595	1	2	16	2080	696	1384	7	0	0	2	8	3	2	6	45	01038d040a00
1736781012.962834	1076	4	33747	0	5	4	328	-1	-1	0	1	-1	4	16	3	2	0	27	0440b400
1736781012.964490	1076	5	65535	1	8	4	224	-1	-1	4	0	-1	0	12	2	2	14	14	0020
1736781012.972009	1076	9	65534	1	1	4	56	-1	-1	4	0	-1	0	12	2	2	6	14	0004
1736781012.977852	1077	2	33747	1	0	4	88	88	0	7	1	0	1	16	3	2	1	45	000404810040
1736781012.981693	1077	4	56517	1	6	4	392	392	0	7	1	1	7	32	3	2	2	45	0010078d0150
1736781012.996029	1079	2	33747	1	16	4	1224	1224	0	7	1	0	2	0	3	1	2	45	004005210048
1736781012.999461	1080	1	9595	1	3	20	2032	1160	872	7	0	0	1	0	3	1	6	45	0181a0860408
1736781013.000623	1080	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	12	14	0020
1736781013.001241	1080	7	45122	1	3	64	12896	3752	9144	7	0	0	4	24	3	2	0	45	7ff9e2061000
1736781013.002947	1080	9	45122	1	1	32	5744	1160	4584	7	0	1	6	32	3	2	1	45	0781eb021100
1736781013.016459	1082	5	65535	1	8	4	224	-1	-1	4	0	-1	0	8	2	1	13	14	0020
1736781013.019285	1082	9	65534	1	1	4	56	-1	-1	4	0	-1	0	8	2	1	6	14	0004
